# ts rotation(deg) translation(m)
701.028 2.87676 3.02067
701.028 3.13485 3.02516
701.028 3.44627 3.04986
701.028 3.80803 3.08674
701.028 4.20752 3.13855
701.028 4.61627 3.20463
701.478 2.6648 3.02999
701.478 2.61343 2.98707
701.478 2.69342 2.9561
701.478 2.87969 2.94461
701.478 3.03063 2.9514
701.478 2.79267 3.00426
701.478 3.00867 3.02928
701.478 3.08655 3.10264
701.478 3.38668 3.16164
701.928 2.84991 2.97308
701.928 2.77945 2.92125
701.928 3.11234 2.87374
701.928 3.21824 2.85895
701.928 3.35466 2.85966
701.928 3.45025 2.89242
701.928 3.81336 2.94436
701.928 4.56762 2.99961
702.328 2.51069 2.91426
702.328 3.07466 2.82512
702.328 2.9655 2.80933
702.328 3.09651 2.77889
702.328 2.68322 2.81264
702.328 2.65601 2.82559
702.328 2.64845 2.87802
702.328 2.6276 2.9446
702.728 3.95539 2.81808
702.728 3.44942 2.75656
702.728 3.52558 2.69691
702.728 3.29795 2.69262
702.728 3.34197 2.69703
702.728 3.6479 2.72623
702.728 3.56784 2.80058
702.728 3.68689 2.879
703.127 2.93122 2.76909
703.127 3.02677 2.68965
703.127 3.03644 2.63842
703.127 2.95195 2.62577
703.127 3.10727 2.6209
703.127 2.90526 2.6773
703.127 2.97983 2.73184
703.127 2.83504 2.82805
703.527 2.63772 2.70615
703.527 2.76156 2.61153
703.527 2.5535 2.5721
703.527 2.72089 2.53688
703.527 2.71773 2.5543
703.527 2.75895 2.59809
703.527 2.87818 2.668
703.527 2.71475 2.78369
703.878 2.80664 2.55228
703.878 2.72344 2.50455
703.878 2.66927 2.48254
703.878 2.75942 2.48515
703.878 2.48344 2.54873
703.878 2.59931 2.61013
703.878 2.46406 2.7336
704.227 2.803 2.49753
704.227 2.93231 2.42559
704.227 2.79199 2.41385
704.227 2.99569 2.40609
704.227 2.83658 2.4765
704.227 2.86304 2.5559
704.227 2.77718 2.68504
704.578 2.93481 2.45689
704.578 3.02427 2.37287
704.578 2.86637 2.35076
704.578 3.00732 2.35338
704.578 3.07253 2.40779
704.578 2.9758 2.50745
704.578 3.17094 2.63091
704.927 2.76383 2.40432
704.927 2.89704 2.3183
704.927 2.84897 2.27949
704.927 2.73232 2.30128
704.927 2.72135 2.34976
704.927 2.5686 2.4585
704.927 2.59893 2.58657
705.278 2.76927 2.3489
705.278 2.72014 2.26867
705.278 2.71634 2.22466
705.278 2.58649 2.24855
705.278 2.66945 2.30371
705.278 2.6128 2.41325
705.577 2.5568 2.31449
705.577 2.60191 2.22154
705.577 2.55707 2.19544
705.577 2.59604 2.20202
705.577 2.5238 2.27477
705.577 2.53731 2.39182
705.877 2.43909 2.27608
705.877 2.39427 2.1922
705.877 2.50567 2.14189
705.877 2.45091 2.16586
705.877 2.51299 2.22947
705.877 2.4924 2.36102
706.178 2.64939 2.24767
706.178 2.65846 2.15359
706.178 2.66115 2.10856
706.178 2.65652 2.12464
706.178 2.67323 2.18897
706.178 2.62331 2.31951
706.477 2.40273 2.21961
706.477 2.4942 2.12157
706.477 2.61195 2.0785
706.477 2.65299 2.09163
706.477 2.66418 2.16836
706.477 2.68236 2.29492
706.777 2.55843 2.18775
706.777 2.59148 2.08203
706.777 2.6466 2.04258
706.777 2.65285 2.05546
706.777 2.55102 2.13398
706.777 2.742 2.26178
707.077 2.72111 2.15797
707.077 2.77109 2.03887
707.077 2.67606 1.99738
707.077 2.68966 2.00692
707.077 2.62217 2.09841
707.077 2.55641 2.22666
707.377 2.66729 2.13919
707.377 2.7069 2.01454
707.377 2.68433 1.96661
707.377 2.68505 1.98091
707.377 2.76731 2.06236
707.377 2.80341 2.21184
707.677 2.59116 2.09362
707.677 2.68869 1.97581
707.677 2.6428 1.92576
707.677 2.61463 1.94528
707.677 2.55012 2.03461
707.677 2.54625 2.1827
707.977 2.77908 2.07964
707.977 2.62965 1.95935
707.977 2.58993 1.89989
707.977 2.55448 1.91609
707.977 2.47306 2.00081
707.977 2.44059 2.15184
708.277 2.45858 2.05175
708.277 2.48338 1.9282
708.277 2.55302 1.87492
708.277 2.57384 1.89993
708.277 2.67859 1.98911
708.277 2.70372 2.15064
708.577 2.60247 2.02471
708.577 2.57896 1.90074
708.577 2.58677 1.84215
708.577 2.58566 1.86675
708.577 2.5563 1.96386
708.577 2.55779 2.1253
708.877 2.71731 1.99905
708.877 2.7536 1.86755
708.877 2.74035 1.80934
708.877 2.69975 1.83198
708.877 2.77445 1.93003
708.877 2.79097 2.10221
709.178 2.67297 1.97432
709.178 2.62576 1.84577
709.178 2.6085 1.78843
709.178 2.70747 1.81437
709.178 2.64681 1.92258
709.178 2.67576 2.08739
709.478 2.46873 1.94798
709.478 2.47548 1.81833
709.478 2.48043 1.75857
709.478 2.38082 1.78717
709.478 2.46007 1.88606
709.478 2.52329 2.05896
709.777 2.21499 1.90304
709.777 2.32162 1.77799
709.777 2.17934 1.73416
709.777 2.24281 1.76238
709.777 2.16985 1.87075
709.777 2.04854 2.04419
710.077 2.16717 1.8904
710.077 2.05324 1.77301
710.077 2.05092 1.71853
710.077 2.02742 1.75577
710.077 2.05611 1.85639
710.077 1.96428 2.0291
710.377 2.09756 1.87262
710.377 2.08275 1.7501
710.377 2.0719 1.70474
710.377 2.1422 1.74073
710.377 2.16896 1.84597
710.377 2.14215 2.01473
710.677 1.87597 1.8475
710.677 1.85435 1.73136
710.677 1.94812 1.68881
710.677 1.93112 1.72747
710.677 1.93719 1.83333
710.677 1.96952 2.00262
710.977 2.12875 1.83988
710.977 2.10934 1.7228
710.977 2.06231 1.6827
710.977 2.07114 1.71396
710.977 2.06957 1.81938
710.977 2.01666 1.98914
711.277 2.04712 1.81824
711.277 1.99241 1.70934
711.277 2.04844 1.66148
711.277 2.04812 1.69752
711.277 2.04653 1.80304
711.277 2.14279 1.96748
711.577 1.9763 1.78745
711.577 2.04706 1.67512
711.577 2.07284 1.63668
711.577 2.11137 1.67298
711.577 2.14593 1.77342
711.577 2.10463 1.93568
711.877 1.88564 1.75083
711.877 1.91747 1.65078
711.877 1.91423 1.61921
711.877 2.01509 1.65173
711.877 1.88142 1.75307
711.877 1.8488 1.90476
711.877 1.83072 2.09806
712.227 1.85543 1.72042
712.227 1.94587 1.62119
712.227 1.98426 1.59075
712.227 2.03469 1.62581
712.227 2.00125 1.72104
712.227 1.96278 1.86734
712.227 1.98529 2.05271
712.577 1.88797 1.69096
712.577 1.93265 1.59744
712.577 1.94241 1.56847
712.577 1.97201 1.59959
712.577 1.97673 1.69041
712.577 2.00794 1.82851
712.577 2.04671 2.00289
712.927 1.92977 1.63659
712.927 1.94073 1.55967
712.927 1.93755 1.53869
712.927 1.95402 1.57229
712.927 1.82747 1.64762
712.927 1.65001 1.77927
712.927 1.65155 1.93188
713.327 1.90693 1.73188
713.327 1.86924 1.61394
713.327 1.76978 1.54656
713.327 1.91062 1.51659
713.327 1.87493 1.55263
713.327 2.0003 1.62741
713.327 1.96742 1.74549
713.327 2.49581 1.91416
713.727 1.88703 1.6592
713.727 2.15136 1.54317
713.727 2.43662 1.47835
713.727 2.21097 1.46645
713.727 1.93741 1.50326
713.727 1.87225 1.57003
713.727 1.76511 1.68924
713.727 1.79827 1.82144
714.127 2.47629 1.62841
714.127 2.38 1.51749
714.127 2.33806 1.45551
714.127 2.01022 1.44564
714.127 2.21326 1.46523
714.127 2.0042 1.54682
714.127 2.15049 1.66665
714.127 2.31412 1.81808
714.526 2.0382 1.56723
714.526 2.0884 1.45988
714.526 2.02018 1.40936
714.526 2.04832 1.39792
714.526 1.98963 1.43674
714.526 1.95223 1.52579
714.526 1.93283 1.6492
714.526 1.8745 1.80815
714.926 2.15989 1.52936
714.926 2.13542 1.41664
714.926 2.13829 1.35531
714.926 2.19894 1.34238
714.926 2.19558 1.38932
714.926 2.21677 1.48513
714.926 2.19884 1.62301
714.926 2.33161 1.79812
715.327 2.11034 1.50467
715.327 2.07336 1.38863
715.327 2.16229 1.31277
715.327 2.16272 1.30035
715.327 2.21081 1.34556
715.327 2.23158 1.44259
715.327 2.19638 1.58698
715.327 2.26746 1.76701
715.677 2.15726 1.35625
715.677 2.2487 1.27328
715.677 2.24355 1.2523
715.677 2.23651 1.30182
715.677 2.29495 1.4073
715.677 2.26568 1.5642
715.677 2.31791 1.75373
716.026 2.19892 1.31847
716.026 2.21759 1.23069
716.026 2.22338 1.20456
716.026 2.20885 1.2545
716.026 2.24846 1.36195
716.026 2.23302 1.52316
716.026 2.24881 1.71786
716.376 2.26736 1.27527
716.376 2.23464 1.183
716.376 2.27497 1.1581
716.376 2.29527 1.21376
716.376 2.35294 1.33378
716.376 2.34861 1.50385
716.376 2.29632 1.70716
716.726 2.31392 1.2278
716.726 2.2278 1.13198
716.726 2.28342 1.10517
716.726 2.32487 1.16205
716.726 2.43869 1.28579
716.726 2.55109 1.46093
716.726 2.57276 1.66619
717.076 2.43184 1.18228
717.076 2.39609 1.07564
717.076 2.37513 1.04794
717.076 2.38921 1.10197
717.076 2.35175 1.23303
717.076 2.38199 1.41536
717.076 2.42438 1.63607
717.426 2.47751 1.1332
717.426 2.48961 1.02258
717.426 2.42817 0.996176
717.426 2.44956 1.05696
717.426 2.46219 1.19031
717.426 2.49669 1.37504
717.426 2.52835 1.5925
717.776 2.39413 1.07639
717.776 2.44628 0.97077
717.776 2.44786 0.947419
717.776 2.42336 1.00748
717.776 2.39527 1.14103
717.776 2.39592 1.32592
717.776 2.40577 1.54307
718.126 2.5156 1.01981
718.126 2.49871 0.911705
718.126 2.49499 0.885127
718.126 2.49094 0.948076
718.126 2.49951 1.07963
718.126 2.45383 1.26125
718.126 2.44055 1.47409
718.526 2.6731 1.13007
718.526 2.58813 0.96552
718.526 2.52937 0.860372
718.526 2.45952 0.836165
718.526 2.41319 0.900845
718.526 2.34959 1.03701
718.526 2.31128 1.22401
718.526 2.25902 1.43091
718.926 2.82894 1.04205
718.926 2.71651 0.882262
718.926 2.55354 0.79536
718.926 2.54748 0.779211
718.926 2.45475 0.852063
718.926 2.41851 0.988874
718.926 2.36776 1.17772
718.926 2.5133 1.39341
719.326 2.97231 1.0327
719.326 2.68617 0.853263
719.326 2.51162 0.733935
719.326 2.48065 0.730169
719.326 2.74391 0.805243
719.326 2.56917 0.962259
719.326 2.50523 1.14063
719.326 2.49274 1.3468
719.726 2.74338 0.948468
719.726 2.7153 0.787003
719.726 2.66913 0.69102
719.726 2.46311 0.683873
719.726 2.48829 0.755971
719.726 2.46686 0.903742
719.726 2.47569 1.09745
719.726 2.55262 1.32201
720.126 2.42608 0.925582
720.126 2.4859 0.739425
720.126 2.49152 0.628735
720.126 2.55016 0.612493
720.126 2.55866 0.700381
720.126 2.58633 0.862577
720.126 2.59006 1.05899
720.126 2.5907 1.27626
720.526 2.5295 0.889489
720.526 2.51494 0.703966
720.526 2.57392 0.582241
720.526 2.55279 0.557045
720.526 2.59055 0.651345
720.526 2.6435 0.813023
720.526 2.62623 1.02045
720.526 2.66131 1.24095
720.926 2.50103 0.87046
720.926 2.53403 0.681369
720.926 2.55848 0.539016
720.926 2.56345 0.513353
720.926 2.62284 0.605219
720.926 2.6137 0.778845
720.926 2.63034 0.990176
720.926 2.64217 1.22098
721.326 2.57278 0.856686
721.326 2.59833 0.656248
721.326 2.5931 0.508756
721.326 2.62423 0.479469
721.326 2.64555 0.57282
721.326 2.64749 0.753307
721.326 2.69288 0.972053
721.326 2.71546 1.21174
721.726 2.4844 0.839006
721.726 2.53271 0.630517
721.726 2.60131 0.476543
721.726 2.62972 0.440106
721.726 2.66239 0.54357
721.726 2.66297 0.733101
721.726 2.65499 0.955509
721.726 2.62396 1.19363
722.126 2.40136 0.825053
722.126 2.42105 0.616893
722.126 2.46143 0.470047
722.126 2.52018 0.42775
722.126 2.56788 0.531729
722.126 2.66429 0.711341
722.126 2.75181 0.929792
722.126 2.84447 1.16147
722.526 2.2721 0.799767
722.526 2.32623 0.604063
722.526 2.3994 0.45706
722.526 2.4736 0.423387
722.526 2.55586 0.524061
722.526 2.59961 0.702107
722.526 2.67025 0.912733
722.526 2.77336 1.13888
722.526 2.86295 1.37213
722.976 2.05203 0.793841
722.976 2.10058 0.599593
722.976 2.21766 0.468281
722.976 2.41167 0.431749
722.976 2.64918 0.517737
722.976 2.88753 0.677183
722.976 3.13669 0.867862
722.976 3.45025 1.07057
722.976 3.79387 1.28525
723.426 1.82381 0.749915
723.426 1.9121 0.575441
723.426 2.07894 0.455534
723.426 2.3911 0.425333
723.426 2.75455 0.497667
723.426 3.16325 0.637208
723.426 3.6414 0.808911
723.426 4.1451 0.996345
723.426 4.69881 1.19113
723.926 2.68679 0.941867
723.926 2.32557 0.761046
723.926 2.09459 0.594261
723.926 2.07209 0.4742
723.926 2.34008 0.439179
723.926 2.8047 0.494614
723.926 3.38292 0.620545
723.926 4.00124 0.786789
723.926 4.69501 0.970249
723.926 5.44346 1.16235
724.426 3.02598 0.93452
724.426 2.51025 0.769414
724.426 2.19267 0.613662
724.426 2.1119 0.498471
724.426 2.37955 0.450992
724.426 2.86712 0.490778
724.426 3.51582 0.606367
724.426 4.23838 0.761211
724.426 5.05459 0.940609
724.426 5.96074 1.12785
724.925 3.27839 0.936846
724.925 2.73564 0.758643
724.925 2.34131 0.617063
724.925 2.19982 0.509982
724.925 2.48368 0.483958
724.925 3.05102 0.528037
724.925 3.86162 0.638018
724.925 4.70595 0.769518
724.925 5.69155 0.929031
724.925 6.66408 1.09657
724.925 7.74538 1.26557
725.476 3.99514 0.933949
725.476 3.2821 0.774569
725.476 3.00761 0.656171
725.476 2.67854 0.553042
725.476 2.54032 0.530858
725.476 2.94388 0.583245
725.476 3.65374 0.682489
725.476 4.55494 0.816199
725.476 5.48671 0.969075
725.476 6.4495 1.13115
725.476 7.43888 1.30124
726.025 3.06741 0.945554
726.025 2.19406 0.813553
726.025 1.6415 0.708831
726.025 1.84297 0.638919
726.025 2.29411 0.619078
726.025 2.76255 0.658756
726.025 3.37254 0.748327
726.025 3.97821 0.865356
726.025 4.71435 1.01209
726.025 5.48983 1.17222
726.025 6.19202 1.33521
726.575 3.59874 1.06572
726.575 3.09671 0.91726
726.575 2.50519 0.788773
726.575 2.35858 0.729305
726.575 2.19785 0.705471
726.575 2.55858 0.74339
726.575 2.92026 0.820693
726.575 3.12342 0.943661
726.575 3.04783 1.09818
726.575 3.10779 1.25952
727.076 2.0099 1.11133
727.076 1.84813 0.974774
727.076 1.93186 0.868014
727.076 2.00111 0.796098
727.076 2.18004 0.779497
727.076 2.31105 0.809153
727.076 2.43088 0.888408
727.076 2.47938 1.01182
727.076 2.37928 1.15304
727.076 2.30728 1.31151
727.575 2.18354 1.13001
727.575 2.11939 1.00665
727.575 2.03746 0.90717
727.575 2.2107 0.841932
727.575 2.27239 0.823669
727.575 2.33406 0.854692
727.575 2.42961 0.933732
727.575 2.44008 1.04299
727.575 2.42672 1.18254
727.575 2.39435 1.34058
728.076 3.50163 1.18114
728.076 3.21715 1.06099
728.076 2.94686 0.968773
728.076 2.72163 0.919642
728.076 2.48985 0.900916
728.076 2.36448 0.937464
728.076 2.24934 1.00598
728.076 2.31006 1.11178
728.076 2.4454 1.24262
728.076 2.79588 1.39005
728.575 4.70259 1.24922
728.575 4.2251 1.13201
728.575 3.6902 1.0365
728.575 3.14064 0.978774
728.575 2.60641 0.960673
728.575 2.23074 0.989736
728.575 2.08865 1.05296
728.575 2.32503 1.15608
728.575 2.7528 1.27472
728.575 3.408 1.41591
729.076 5.02406 1.32282
729.076 4.326 1.20366
729.076 3.63459 1.10922
729.076 2.95522 1.04934
729.076 2.44148 1.02571
729.076 2.2251 1.04127
729.076 2.25827 1.09347
729.076 2.64859 1.17611
729.076 3.25244 1.28739
729.076 3.99699 1.41888
729.575 5.79143 1.3915
729.575 4.79528 1.2764
729.575 3.88833 1.18697
729.575 3.1639 1.12342
729.575 2.59312 1.08881
729.575 2.38855 1.09902
729.575 2.53622 1.13841
729.575 3.09271 1.21615
729.575 3.78623 1.31691
729.575 4.5782 1.44142
730.075 5.53584 1.47781
730.075 4.64997 1.35484
730.075 3.83907 1.25206
730.075 3.10877 1.17753
730.075 2.58709 1.13564
730.075 2.38441 1.12971
730.075 2.7062 1.16859
730.075 3.28043 1.23524
730.075 3.86401 1.33403
730.075 4.45913 1.45985
730.575 4.48905 1.54568
730.575 3.88229 1.42335
730.575 3.35653 1.3038
730.575 2.88259 1.21457
730.575 2.5112 1.16084
730.575 2.3506 1.14567
730.575 2.37026 1.17056
730.575 2.5823 1.23689
730.575 2.94731 1.3351
730.575 3.34182 1.45808
731.025 3.05984 1.49189
731.025 2.71975 1.36103
731.025 2.54824 1.24986
731.025 2.49457 1.18294
731.025 2.53995 1.156
731.025 2.66354 1.18191
731.025 2.70567 1.25445
731.025 2.78624 1.36205
731.025 2.91493 1.49864
731.475 3.11907 1.51467
731.475 2.83152 1.37175
731.475 2.63621 1.25612
731.475 2.50115 1.18199
731.475 2.43648 1.15424
731.475 2.44593 1.18262
731.475 2.53383 1.25624
731.475 2.6612 1.3729
731.875 2.31006 1.56774
731.875 2.19514 1.40907
731.875 2.23331 1.27904
731.875 2.31767 1.18263
731.875 2.27126 1.14733
731.875 2.18706 1.16561
731.875 2.12293 1.24505
731.875 2.06787 1.37573
732.275 2.50476 1.57227
732.275 2.35559 1.4012
732.275 2.29079 1.25818
732.275 2.31887 1.16407
732.275 2.3051 1.1193
732.275 2.30591 1.13822
732.275 2.28982 1.22777
732.275 2.40498 1.36093
732.675 2.58229 1.59852
732.675 2.49463 1.40762
732.675 2.40898 1.25246
732.675 2.32858 1.14663
732.675 2.29099 1.10119
732.675 2.23729 1.13028
732.675 2.13689 1.22784
732.675 2.20054 1.37526
733.025 2.34039 1.41284
733.025 2.39536 1.23545
733.025 2.34068 1.12064
733.025 2.31311 1.07435
733.025 2.22223 1.10754
733.025 2.05105 1.21533
733.025 1.88566 1.38303
733.375 3.71255 1.35308
733.375 3.61212 1.17535
733.375 2.80798 1.09222
733.375 2.66052 1.03394
733.375 2.47196 1.0833
733.375 2.42868 1.19182
733.375 2.24433 1.37112
733.725 2.40539 1.40703
733.725 2.29956 1.22257
733.725 2.38961 1.09004
733.725 2.78124 1.04364
733.725 3.45796 1.07982
733.725 3.98938 1.22136
733.725 4.61281 1.40762
734.075 3.10105 1.3531
734.075 2.55767 1.18146
734.075 2.3059 1.05204
734.075 2.11555 0.996098
734.075 1.93654 1.02269
734.075 1.81476 1.13856
734.075 1.9618 1.3248
734.425 1.91574 1.36767
734.425 1.95581 1.15927
734.425 2.16056 1.00458
734.425 2.30797 0.959252
734.425 2.44398 1.01628
734.425 2.62796 1.15123
734.425 2.51146 1.36183
734.775 2.44857 1.33202
734.775 2.3307 1.11715
734.775 2.29226 0.970987
734.775 2.25087 0.909849
734.775 2.13699 0.972527
734.775 2.1692 1.12006
734.775 2.08875 1.33897
735.125 2.23959 1.31481
735.125 2.24268 1.08896
735.125 2.25575 0.935679
735.125 2.34465 0.875366
735.125 2.23558 0.943843
735.125 2.22361 1.11317
735.425 2.22068 1.30858
735.425 2.21231 1.07567
735.425 2.27766 0.906214
735.425 2.32503 0.843912
735.425 2.41633 0.902806
735.425 2.40847 1.07846
735.725 2.44483 1.27842
735.725 2.38209 1.03565
735.725 2.30043 0.867578
735.725 2.28297 0.805247
735.725 2.27328 0.883862
735.725 2.27806 1.06543
736.025 2.05671 1.28502
736.025 2.18259 1.03153
736.025 2.27559 0.840358
736.025 2.24244 0.773264
736.025 2.23531 0.855294
736.025 2.22217 1.04471
736.325 2.3072 1.23974
736.325 2.25299 0.983231
736.325 2.22549 0.797541
736.325 2.17624 0.729015
736.325 2.20499 0.818247
736.325 2.27119 1.01973
736.625 1.98172 1.23038
736.625 2.05598 0.959223
736.625 2.16748 0.755312
736.625 2.16717 0.690625
736.625 2.17678 0.789203
736.625 2.24415 1.00428
736.925 2.20257 1.18859
736.925 2.18579 0.917759
736.925 2.13861 0.717029
736.925 2.13688 0.649459
736.925 2.19803 0.755535
736.925 2.26172 0.976849
737.225 2.06597 1.16298
737.225 2.0385 0.88891
737.225 2.0649 0.685995
737.225 2.00746 0.620119
737.225 1.9476 0.740928
737.225 1.93457 0.969036
737.525 2.02122 1.14551
737.525 2.03326 0.865967
737.525 2.04487 0.65101
737.525 2.04705 0.582175
737.525 2.08158 0.697713
737.525 2.05955 0.939747
737.825 2.06645 1.12103
737.825 2.11614 0.836766
737.825 2.02368 0.619189
737.825 1.96446 0.545776
737.825 1.91149 0.671368
737.825 1.77117 0.908615
738.125 1.93595 1.09422
738.125 1.90516 0.818392
738.125 1.90638 0.594713
738.125 1.88668 0.52315
738.125 1.93158 0.647643
738.125 1.93782 0.895101
738.425 1.73292 1.08719
738.425 1.77737 0.802659
738.425 1.86744 0.576879
738.425 2.10849 0.502217
738.425 2.40328 0.631411
738.425 2.5197 0.877256
738.725 1.94429 1.05117
738.725 1.84862 0.764025
738.725 1.77693 0.541973
738.725 1.76932 0.466174
738.725 1.80044 0.601792
738.725 1.81606 0.847225
739.025 1.75134 1.07967
739.025 1.76474 0.783464
739.025 1.79263 0.538348
739.025 1.94855 0.439507
739.025 1.97294 0.583383
739.025 2.04087 0.840627
739.325 1.77046 1.04723
739.325 1.75202 0.754097
739.325 1.74152 0.512368
739.325 1.71779 0.424284
739.325 1.74438 0.567087
739.325 1.79476 0.837643
739.625 1.68455 1.03739
739.625 1.73104 0.736115
739.625 1.75987 0.491892
739.625 1.77469 0.416998
739.625 1.85134 0.583611
739.625 1.9412 0.862678
739.925 1.75892 1.03828
739.925 1.68342 0.739894
739.925 1.6725 0.48658
739.925 1.5293 0.394918
739.925 1.54528 0.558116
739.925 1.54363 0.841861
740.225 1.81114 1.05117
740.225 1.70285 0.736057
740.225 1.66586 0.467902
740.225 1.58546 0.370035
740.225 1.53306 0.54156
740.225 1.53825 0.823789
740.525 1.6291 1.03392
740.525 1.598 0.72233
740.525 1.56358 0.457493
740.525 1.45388 0.371418
740.525 1.42763 0.552031
740.525 1.43803 0.846665
740.825 1.37347 1.02068
740.825 1.45481 0.705305
740.825 1.47321 0.438334
740.825 1.50915 0.361474
740.825 1.46552 0.552195
740.825 1.33903 0.848717
741.125 1.69537 0.994261
741.125 1.57955 0.68504
741.125 1.50425 0.424292
741.125 1.42396 0.349322
741.125 1.33647 0.555681
741.125 1.35835 0.853248
741.425 1.44889 0.994584
741.425 1.42696 0.682207
741.425 1.45448 0.41861
741.425 1.44682 0.348004
741.425 1.38593 0.548024
741.425 1.32267 0.840981
741.725 1.34735 0.982088
741.725 1.36168 0.67124
741.725 1.40758 0.41286
741.725 1.41314 0.33789
741.725 1.42551 0.529457
741.725 1.3903 0.816
741.725 1.38254 1.12764
742.075 1.41829 0.933453
742.075 1.37497 0.638029
742.075 1.33187 0.391566
742.075 1.29646 0.33298
742.075 1.27796 0.528257
742.075 1.22948 0.808691
742.075 1.20815 1.10514
742.424 1.40254 0.907656
742.424 1.35434 0.61695
742.424 1.30835 0.382617
742.424 1.27687 0.327102
742.424 1.2575 0.516883
742.424 1.23429 0.783801
742.424 1.22049 1.07397
742.775 1.36389 0.903137
742.775 1.35425 0.629867
742.775 1.43392 0.402775
742.775 1.50391 0.334367
742.775 1.42858 0.49175
742.775 1.4208 0.739572
742.775 1.38657 1.00697
743.125 1.47387 0.83542
743.125 1.41631 0.580935
743.125 1.40271 0.382264
743.125 1.41798 0.331558
743.125 1.49074 0.479414
743.125 1.47978 0.707962
743.125 1.45203 0.960391
743.525 1.53057 1.0469
743.525 1.49219 0.797092
743.525 1.47693 0.568541
743.525 1.50948 0.390844
743.525 1.52572 0.344245
743.525 1.53772 0.473144
743.525 1.51246 0.67446
743.525 1.51363 0.901889
743.525 1.4936 1.14014
743.974 1.75254 0.970462
743.974 1.75457 0.750566
743.974 1.70913 0.550587
743.974 1.68818 0.402244
743.974 1.64058 0.365845
743.974 1.52345 0.466094
743.974 1.38638 0.638275
743.974 1.28174 0.83755
743.974 1.26475 1.03958
744.474 1.24044 1.06394
744.474 1.48314 0.870253
744.474 1.76216 0.694643
744.474 1.78719 0.533838
744.474 1.88541 0.427597
744.474 1.83941 0.397398
744.474 1.81295 0.467676
744.474 1.74305 0.596074
744.474 1.75142 0.749022
744.474 1.73546 0.913188
744.474 1.69862 1.08151
745.024 2.19304 0.948713
745.024 2.12045 0.793024
745.024 2.0695 0.648455
745.024 1.95821 0.531918
745.024 1.97332 0.456213
745.024 1.96708 0.430481
745.024 1.94744 0.46598
745.024 1.98957 0.55049
745.024 2.00852 0.659993
745.024 2.06309 0.783797
745.024 2.10486 0.90579
745.024 2.61428 1.02595
745.724 2.39789 1.07327
745.724 2.48881 0.957921
