# ts rotation(%) translation(%)
794.92 0.0158769 0.00508859
794.92 0.0150643 0.00699876
794.92 0.0152837 0.0097079
795.57 0.0212326 0.0117819
795.57 0.0218907 0.00801394
795.57 0.022241 0.00793888
795.57 0.0203189 0.00723478
795.57 0.0204647 0.00802608
795.57 0.0186756 0.00836001
795.57 0.0190075 0.0101157
795.57 0.0164501 0.00881368
795.57 0.0181382 0.00945448
795.57 0.0193661 0.00985441
795.57 0.0220918 0.0107761
795.57 0.024975 0.0113098
795.57 0.0297409 0.0113518
795.57 0.0326183 0.0142035
796.37 0.0514636 0.0249152
796.37 0.0464283 0.0227688
796.37 0.0425063 0.0213211
796.37 0.0368293 0.0186239
796.37 0.0322408 0.0161008
796.37 0.0262016 0.0127937
796.37 0.0207027 0.0108613
796.37 0.0154476 0.00875996
796.37 0.0126574 0.00981967
796.37 0.0135873 0.0123508
796.37 0.0258029 0.0155841
796.37 0.0334197 0.0198334
796.37 0.041224 0.0230054
796.37 0.0516777 0.0284537
796.37 0.0605517 0.0322927
796.37 0.0703292 0.0372156
797.17 0.0827289 0.044267
797.17 0.0729482 0.0399348
797.17 0.0628924 0.0342861
797.17 0.0525801 0.0299374
797.17 0.0420704 0.0242117
797.17 0.0330231 0.0190386
797.17 0.0230791 0.0133969
797.17 0.0147603 0.0102307
797.17 0.0144486 0.0106478
797.17 0.0212273 0.0160727
797.17 0.0313975 0.0210014
797.17 0.0419398 0.0274737
797.17 0.060224 0.0338308
797.17 0.0721106 0.0404641
797.17 0.083968 0.0464961
797.17 0.0961628 0.0524401
797.92 0.0801006 0.0469799
797.92 0.0683292 0.041275
797.92 0.0570723 0.0346558
797.92 0.0456303 0.0292946
797.92 0.0354203 0.0225618
797.92 0.0248564 0.0174712
797.92 0.0183903 0.0104904
797.92 0.0156677 0.0112462
797.92 0.0219952 0.0156959
797.92 0.0322495 0.0228078
797.92 0.0432699 0.0290687
797.92 0.066352 0.0392232
797.92 0.0788402 0.0463063
797.92 0.0920531 0.0539974
798.62 0.0856617 0.0552648
798.62 0.0729932 0.048311
798.62 0.0609752 0.0402585
798.62 0.0482528 0.0330977
798.62 0.0363507 0.025046
798.62 0.025078 0.0184488
798.62 0.0162775 0.0122781
798.62 0.0178366 0.0118188
798.62 0.0244092 0.0188524
798.62 0.0353096 0.0254376
798.62 0.0464327 0.034033
798.62 0.0587433 0.041611
798.62 0.0709169 0.050522
798.62 0.103598 0.0621799
799.27 0.0723827 0.0480752
799.27 0.059476 0.0398106
799.27 0.047032 0.0310032
799.27 0.0339978 0.0239662
799.27 0.0226642 0.0156854
799.27 0.0137247 0.0102123
799.27 0.0165497 0.010114
799.27 0.0267939 0.017096
799.27 0.0373799 0.0239524
799.27 0.0461965 0.0353834
799.27 0.0571568 0.0434635
799.27 0.0686215 0.0501947
799.27 0.0796228 0.0573057
799.97 0.0921686 0.0501637
799.97 0.0616928 0.0398057
799.97 0.0513606 0.0324913
799.97 0.0418669 0.0257011
799.97 0.0317283 0.0186587
799.97 0.0223225 0.0140584
799.97 0.0154873 0.00886526
799.97 0.016805 0.0102938
799.97 0.0248529 0.015977
799.97 0.0340572 0.0224193
799.97 0.0422962 0.032286
799.97 0.0527185 0.0396961
799.97 0.0639345 0.0466871
799.97 0.0754585 0.0550253
800.62 0.0736411 0.0523343
800.62 0.0619833 0.0432502
800.62 0.0497882 0.0340515
800.62 0.0373604 0.0254979
800.62 0.0253795 0.0179364
800.62 0.0151551 0.010325
800.62 0.0181912 0.0118269
800.62 0.0309703 0.019915
800.62 0.0453735 0.0306039
800.62 0.0590037 0.0454128
800.62 0.0929162 0.0600976
800.62 0.108592 0.0713869
801.17 0.0747349 0.0547805
801.17 0.0599967 0.0431532
801.17 0.0477017 0.03247
801.17 0.0332197 0.0210087
801.17 0.0206318 0.0109633
801.17 0.0247634 0.0104529
801.17 0.0390149 0.0211193
801.17 0.0659159 0.0367804
801.17 0.0815319 0.0498446
801.17 0.0974774 0.0673044
801.669 0.0842546 0.0608043
801.669 0.0680693 0.0472352
801.669 0.0519842 0.0337047
801.669 0.0370016 0.0206323
801.669 0.0243339 0.00938157
801.669 0.0270244 0.008374
801.669 0.0424113 0.0225214
801.669 0.0577621 0.0359203
801.669 0.0705248 0.0492227
801.669 0.0864807 0.0630629
802.169 0.0894969 0.0633753
802.169 0.0741706 0.048212
802.169 0.0587426 0.0348189
802.169 0.0441542 0.0218703
802.169 0.0209176 0.00809735
802.169 0.0175817 0.0089329
802.169 0.029911 0.0197625
802.169 0.0435828 0.0319172
802.169 0.0571294 0.0440804
802.169 0.0707509 0.0561769
802.669 0.0839706 0.0577988
802.669 0.07001 0.0432635
802.669 0.0378178 0.0288266
802.669 0.0250817 0.0177669
802.669 0.0134053 0.00869142
802.669 0.0141136 0.00795088
802.669 0.0241958 0.0169053
802.669 0.035231 0.0270965
802.669 0.0463541 0.0371986
802.669 0.0576807 0.0473507
803.119 0.0596487 0.0388988
803.119 0.0310719 0.0241709
803.119 0.0215997 0.0151308
803.119 0.0143063 0.00791351
803.119 0.013899 0.00722791
803.119 0.0195475 0.0126331
803.119 0.0252434 0.0195167
803.119 0.0311928 0.025767
803.119 0.0367157 0.0315602
803.569 0.0338466 0.0248391
803.569 0.0240212 0.021752
803.569 0.0164853 0.011162
803.569 0.013519 0.00844152
803.569 0.014128 0.0078895
803.569 0.0156347 0.00932776
803.569 0.0169666 0.0123926
803.569 0.0190698 0.015754
803.569 0.0227716 0.0195222
804.019 0.0234903 0.0209583
804.019 0.0217558 0.0201968
804.019 0.0130378 0.0100647
804.019 0.0122764 0.00848061
804.019 0.0119382 0.00702719
804.019 0.0112766 0.00785453
804.019 0.0110406 0.00995008
804.019 0.0123005 0.0124637
804.019 0.0142853 0.0149037
804.469 0.0169639 0.0175748
804.469 0.0185399 0.0146422
804.469 0.0141196 0.00976854
804.469 0.0120793 0.00819929
804.469 0.0113647 0.00703561
804.469 0.0111814 0.00707664
804.469 0.0128946 0.00899264
804.469 0.0135477 0.0103977
804.869 0.0143585 0.0155778
804.869 0.0155087 0.0162986
804.869 0.0194186 0.0101112
804.869 0.0164479 0.00890096
804.869 0.0166758 0.0083871
804.869 0.018572 0.00931709
804.869 0.0207874 0.0110664
804.869 0.022306 0.0119278
805.269 0.0244373 0.0185898
805.269 0.0237824 0.017333
805.269 0.0243164 0.0119222
805.269 0.0188427 0.0104352
805.269 0.0165003 0.00923276
805.269 0.0130635 0.00740368
805.269 0.0134896 0.00922519
805.269 0.0174549 0.0112273
805.669 0.0168838 0.0160294
805.669 0.0197055 0.014462
805.669 0.0233712 0.0105301
805.669 0.0231692 0.0103593
805.669 0.0195547 0.00935562
805.669 0.015761 0.00839238
805.669 0.015819 0.00983737
805.669 0.0204765 0.0118984
806.069 0.022456 0.0165308
806.069 0.0282877 0.0151377
806.069 0.0314994 0.00972791
806.069 0.0270172 0.0100334
806.069 0.019327 0.00818767
806.069 0.015708 0.00742003
806.069 0.0150713 0.00978904
806.069 0.0233098 0.0115699
806.469 0.0253715 0.0157996
806.469 0.0339647 0.0173741
806.469 0.0272048 0.0101962
806.469 0.0187652 0.00742875
806.469 0.0123085 0.00638725
806.469 0.0150444 0.00715269
806.469 0.0243898 0.00996566
806.469 0.0292364 0.0103516
806.869 0.0298134 0.0174141
806.869 0.0187448 0.0072888
806.869 0.013858 0.00799371
806.869 0.0154572 0.00585514
806.869 0.0250762 0.00591284
806.869 0.0302178 0.0070691
806.869 0.0311112 0.00908631
806.869 0.021254 0.0103668
807.269 0.0132346 0.0171586
807.269 0.0123849 0.00784727
807.269 0.0233241 0.00632806
807.269 0.0294203 0.00575754
807.269 0.0279706 0.00514883
807.269 0.0211638 0.00554246
807.269 0.012382 0.00696731
807.269 0.0163496 0.00980543
807.669 0.022674 0.00699849
807.669 0.0326314 0.00890453
807.669 0.0271754 0.00779759
807.669 0.0186714 0.00500247
807.669 0.013604 0.00444791
807.669 0.0174146 0.00561211
807.669 0.0206979 0.00855464
807.669 0.0292395 0.0114078
808.069 0.0241545 0.00905655
808.069 0.0179877 0.00967096
808.069 0.0146719 0.00729499
808.069 0.0103046 0.00579482
808.069 0.0142745 0.00474842
808.069 0.0171227 0.0070753
808.069 0.0246507 0.00972581
808.069 0.0280944 0.0123176
808.468 0.0217117 0.00873087
808.468 0.0152851 0.00729741
808.468 0.0130432 0.00779596
808.468 0.0106994 0.00559976
808.468 0.0104877 0.00433065
808.468 0.0163718 0.00568069
808.468 0.0203266 0.00831712
808.468 0.0237706 0.0106537
808.468 0.0210362 0.0188695
808.918 0.0181309 0.00828031
808.918 0.0148947 0.00802302
808.918 0.0104863 0.00734849
808.918 0.00950825 0.00545586
808.918 0.0118068 0.00540352
808.918 0.0143005 0.00649438
808.918 0.0170094 0.00869815
808.918 0.0198021 0.0115111
808.918 0.0151831 0.0178995
809.369 0.0103247 0.00834079
809.369 0.00896391 0.00751942
809.369 0.00861555 0.00703625
809.369 0.00978045 0.00576129
809.369 0.0123193 0.00605859
809.369 0.0133849 0.00640685
809.369 0.0148057 0.00860385
809.369 0.0160074 0.0109339
809.369 0.014374 0.0163567
809.819 0.0120722 0.00887485
809.819 0.0107852 0.00724805
809.819 0.0104051 0.00697194
809.819 0.0111623 0.00596494
809.819 0.0114314 0.006057
809.819 0.0129898 0.00594934
809.819 0.0151185 0.00706787
809.819 0.0187214 0.0101318
809.819 0.0208919 0.0160841
810.268 0.0146588 0.00901383
810.268 0.012155 0.00690581
810.268 0.0111159 0.00584873
810.268 0.01049 0.00597337
810.268 0.012586 0.00655052
810.268 0.0153518 0.0064906
810.268 0.0213802 0.0076225
810.268 0.0250548 0.00959063
810.268 0.0257291 0.00728709
810.768 0.0229589 0.0126478
810.768 0.0192166 0.00992561
810.768 0.0155621 0.00712981
810.768 0.00937124 0.00599785
810.768 0.010139 0.00524949
810.768 0.0135303 0.00664685
810.768 0.0221185 0.00889392
810.768 0.0265006 0.00856996
810.768 0.0316125 0.0100741
810.768 0.036345 0.0120163
811.268 0.0295072 0.0137354
811.268 0.0250402 0.0115019
811.268 0.0202447 0.00860712
811.268 0.015139 0.00677033
811.268 0.0104165 0.00501589
811.268 0.0156217 0.00618843
811.268 0.0211276 0.00739707
811.268 0.0268525 0.00795798
811.268 0.033079 0.00963489
811.268 0.0385112 0.0116224
811.268 0.0448864 0.0149532
811.818 0.0361122 0.0132767
811.818 0.0294184 0.00999254
811.818 0.0225561 0.00784192
811.818 0.0159689 0.00600758
811.818 0.0107589 0.00604156
811.818 0.0121218 0.00585435
811.818 0.0181736 0.00735515
811.818 0.0247804 0.00838665
811.818 0.0385672 0.0105768
811.818 0.0458208 0.013751
811.818 0.0376002 0.01824
812.368 0.0316893 0.0136399
812.368 0.0240614 0.0111356
812.368 0.0167769 0.00877654
812.368 0.0114694 0.00688276
812.368 0.0132653 0.00594158
812.368 0.0198149 0.00685578
812.368 0.0274851 0.00957546
812.368 0.0353179 0.00949779
812.368 0.0398617 0.0119152
812.368 0.0320541 0.0133649
812.368 0.0239906 0.0152172
812.918 0.0184374 0.0141897
812.918 0.0123428 0.0123829
812.918 0.0139311 0.00936913
812.918 0.02141 0.00772943
812.918 0.0295199 0.00754026
812.918 0.0377137 0.00915133
812.918 0.0457442 0.0107414
812.918 0.0436391 0.0122281
812.918 0.0344277 0.0136269
812.918 0.0254918 0.0120182
812.918 0.0171223 0.0141673
813.468 0.0141924 0.0121785
813.468 0.0225542 0.0136844
813.468 0.0319705 0.0107653
813.468 0.0417432 0.00986656
813.468 0.0506245 0.00911365
813.468 0.0356917 0.00747518
813.468 0.0265959 0.00697096
813.468 0.0183924 0.00961211
813.468 0.0120238 0.012487
813.468 0.0169355 0.0162221
813.468 0.0259259 0.0163712
814.018 0.0442532 0.0130232
814.018 0.0537518 0.0145034
814.018 0.0379106 0.015015
814.018 0.0284296 0.0108283
814.018 0.0190658 0.00710561
814.018 0.0117699 0.00486587
814.018 0.01654 0.00794021
814.018 0.0252016 0.0105156
814.018 0.0343534 0.0148739
814.018 0.0432118 0.0194394
814.018 0.0519557 0.0225411
814.568 0.0393039 0.0157108
814.568 0.0314795 0.0131958
814.568 0.0245255 0.0129703
814.568 0.0167356 0.00872843
814.568 0.0114634 0.00644198
814.568 0.0141453 0.00553799
814.568 0.0212324 0.00802163
814.568 0.0279195 0.0114453
814.568 0.035051 0.0154446
814.568 0.0423501 0.0185044
814.568 0.0490182 0.0225904
815.168 0.0334758 0.0151063
815.168 0.0269069 0.0151438
815.168 0.0205514 0.0129053
815.168 0.0149762 0.0119378
815.168 0.0153324 0.0100608
815.168 0.0105576 0.00689607
815.168 0.0139686 0.00702401
815.168 0.0193749 0.00805766
815.168 0.0254942 0.0108837
815.168 0.0252132 0.014022
815.168 0.0317205 0.0169102
815.168 0.037738 0.0211554
815.168 0.0377567 0.0157128
815.818 0.0248834 0.0173033
815.818 0.0250023 0.0153789
815.818 0.0194201 0.01367
815.818 0.0139109 0.011275
815.818 0.0103326 0.00988112
815.818 0.00970541 0.00804242
815.818 0.0131663 0.00657251
815.818 0.0176713 0.00855202
815.818 0.0219312 0.0106621
815.818 0.0218502 0.0123023
815.818 0.0264321 0.016408
815.818 0.0311283 0.0194212
815.818 0.0311296 0.0192527
816.468 0.017415 0.0176744
816.468 0.0135829 0.0142049
816.468 0.0137572 0.012598
816.468 0.0107105 0.0115089
816.468 0.00973455 0.0094426
816.468 0.010019 0.00851852
816.468 0.0127435 0.00817938
816.468 0.0160947 0.00981382
816.468 0.0161938 0.0106422
816.468 0.0190014 0.013996
816.468 0.0216733 0.0168926
816.468 0.0218031 0.0196201
816.468 0.0239946 0.022842
817.118 0.0159504 0.0181819
817.118 0.0159945 0.0180609
817.118 0.014044 0.0150576
817.118 0.0134415 0.0126586
817.118 0.0130754 0.0124369
817.118 0.0134033 0.0101743
817.118 0.0147126 0.00932656
817.118 0.0144527 0.0102549
817.118 0.0157224 0.0118131
817.118 0.0168926 0.0149714
817.118 0.0171975 0.0172813
817.118 0.0186313 0.0210273
817.118 0.0295162 0.0185323
817.768 0.0274419 0.0270981
817.768 0.0254293 0.0226246
817.768 0.0214808 0.0197888
817.768 0.0197679 0.0152016
817.768 0.0172628 0.012373
817.768 0.0150236 0.0103909
817.768 0.0158026 0.0109887
817.768 0.0169002 0.0146535
817.768 0.0186745 0.0165107
817.768 0.0226043 0.0212692
817.768 0.0278893 0.0250183
817.768 0.0331072 0.0306604
817.768 0.0474753 0.033733
818.418 0.0452767 0.0364438
818.418 0.0389007 0.0300334
818.418 0.031835 0.0246962
818.418 0.0257814 0.0188739
818.418 0.0200145 0.0131008
818.418 0.0156302 0.0103348
818.418 0.0155049 0.00980906
818.418 0.0209658 0.015422
818.418 0.028314 0.0221551
818.418 0.035246 0.0290334
818.418 0.0447739 0.0361313
818.418 0.0543876 0.0440693
818.418 0.0648467 0.0517941
819.068 0.0666889 0.0503695
819.068 0.0563504 0.0417415
819.068 0.046148 0.0337585
819.068 0.0355334 0.0251428
819.068 0.0253206 0.0179988
819.068 0.0181861 0.0111662
819.068 0.0179121 0.0109692
819.068 0.0252942 0.0187007
819.068 0.0345173 0.0282257
819.068 0.0452619 0.037343
819.068 0.0575539 0.0475296
819.068 0.0699578 0.0580843
819.068 0.0967941 0.0693958
819.718 0.080823 0.0658785
819.718 0.0675094 0.0547811
819.718 0.0544732 0.0431444
819.718 0.0404184 0.0325232
819.718 0.0278642 0.0209232
819.718 0.0191378 0.012889
819.718 0.0203862 0.0125258
819.718 0.0310806 0.0244267
819.718 0.0434399 0.0365473
819.718 0.0571695 0.0481193
819.718 0.0896008 0.0629536
819.718 0.104104 0.0757497
820.268 0.0733761 0.0618805
820.268 0.0588838 0.0484883
820.268 0.0435523 0.0352557
820.268 0.0306615 0.0226272
820.268 0.0204158 0.012775
820.268 0.024826 0.0141823
820.268 0.037452 0.0261021
820.268 0.0520616 0.040052
820.268 0.0823041 0.0591048
820.268 0.0985936 0.0745829
820.768 0.075029 0.0724732
820.768 0.0605181 0.0572861
820.768 0.0507788 0.038951
820.768 0.0352362 0.0249754
820.768 0.0229585 0.0135302
820.768 0.0255544 0.0163696
820.768 0.0383366 0.0289728
820.768 0.0532241 0.0442027
820.768 0.0849477 0.0626705
820.768 0.102115 0.0785894
821.267 0.0770937 0.0787903
821.267 0.0611306 0.0613169
821.267 0.0468017 0.0442307
821.267 0.0330195 0.02947
821.267 0.0224227 0.0173354
821.267 0.0240293 0.0202356
821.267 0.0365419 0.0358867
821.267 0.0528808 0.0526395
821.267 0.0704115 0.0703283
821.267 0.110516 0.092561
821.718 0.0612406 0.062731
821.718 0.0444148 0.0444839
821.718 0.0298601 0.0283028
821.718 0.0208784 0.0155933
821.718 0.0301067 0.0231418
821.718 0.0425115 0.0392731
821.718 0.0593558 0.0578848
821.718 0.076957 0.0797516
821.718 0.0967178 0.0995867
822.168 0.0794758 0.0664304
822.168 0.0600129 0.0467235
822.168 0.0309286 0.0257689
822.168 0.0223104 0.0123708
822.168 0.0311122 0.0205834
822.168 0.0485658 0.0382918
822.168 0.0619089 0.0554512
822.168 0.0790416 0.0742939
822.168 0.0965518 0.0938276
822.668 0.0836035 0.0782245
822.668 0.0671099 0.0585268
822.668 0.0502731 0.0417448
822.668 0.0273799 0.0228713
822.668 0.019526 0.013165
822.668 0.0251945 0.0178053
822.668 0.039982 0.0317899
822.668 0.0566486 0.0480467
822.668 0.0736376 0.0638148
822.668 0.0836206 0.0784064
822.668 0.0987436 0.0951519
823.217 0.0704524 0.0681092
823.217 0.0551961 0.0535742
823.217 0.0420407 0.0362428
823.217 0.0234901 0.0203481
823.217 0.0162254 0.0120099
823.217 0.0211495 0.0166866
823.217 0.0332364 0.0286274
823.217 0.0469892 0.0413394
823.217 0.0578055 0.0529677
823.217 0.0713556 0.0667424
823.718 0.0584672 0.0571845
823.718 0.0455351 0.0458631
823.718 0.0330869 0.0336891
823.718 0.0236522 0.019727
823.718 0.0155367 0.0111587
823.718 0.0191969 0.0170993
823.718 0.0284438 0.0251786
823.718 0.038814 0.0347985
823.718 0.0490772 0.0449446
823.718 0.0591614 0.0540471
824.167 0.0275474 0.0295148
824.167 0.0205528 0.0219146
824.167 0.0147913 0.0156324
824.167 0.0140282 0.0113034
824.167 0.0158925 0.0142011
824.167 0.0207318 0.019405
824.167 0.0260799 0.0237191
824.167 0.0318756 0.0274273
824.167 0.0373947 0.0331793
824.618 0.0206526 0.0222736
824.618 0.0163236 0.0188562
824.618 0.0141454 0.0153464
824.618 0.0147672 0.0140367
824.618 0.0149026 0.0140387
824.618 0.0176863 0.0162917
824.618 0.0220568 0.0194879
824.618 0.0260599 0.0229172
825.018 0.0161953 0.0184363
825.018 0.0139502 0.0148872
825.018 0.0136893 0.0131092
825.018 0.014967 0.0140371
825.018 0.0163364 0.0138619
825.018 0.0160006 0.0166367
825.018 0.0185958 0.0181035
825.018 0.021035 0.0186719
825.418 0.0147408 0.0151861
825.418 0.014562 0.0126512
825.418 0.014776 0.0121107
825.418 0.0152806 0.0123303
825.418 0.015844 0.0125949
825.418 0.0148382 0.014238
825.418 0.0160516 0.0157695
825.418 0.0176019 0.0156623
825.818 0.0166882 0.013415
825.818 0.0162523 0.0136933
825.818 0.0154461 0.0129783
825.818 0.0150299 0.0125072
825.818 0.0141296 0.0113042
825.818 0.0161418 0.0125094
825.818 0.0192045 0.0125336
825.818 0.0241507 0.016615
826.167 0.0225861 0.0141515
826.167 0.0173316 0.0141134
826.167 0.0158247 0.0129896
826.167 0.0197941 0.0115013
826.167 0.0246937 0.0129934
826.167 0.0313149 0.015919
826.167 0.0251636 0.0168389
826.517 0.0209084 0.0148155
826.517 0.0163049 0.0145795
826.517 0.0211879 0.013235
826.517 0.0278506 0.0121555
826.517 0.0318051 0.0147105
826.517 0.0249847 0.0151575
826.517 0.0157713 0.0162166
826.867 0.017465 0.0128948
826.867 0.0244374 0.0122006
826.867 0.0316103 0.0119271
826.867 0.026947 0.0109149
826.867 0.0202111 0.0102858
826.867 0.0142593 0.0157766
826.867 0.0169689 0.0176411
827.217 0.0233415 0.0134715
827.217 0.0293377 0.0127245
827.217 0.0292026 0.0121487
827.217 0.0229779 0.0104805
827.217 0.0163198 0.0100047
827.217 0.0147429 0.0156421
827.217 0.0192136 0.0176271
827.568 0.0224056 0.0130068
827.568 0.0273397 0.0123557
827.568 0.0189018 0.0112968
827.568 0.0139894 0.00933844
827.568 0.0139389 0.00923137
827.568 0.0168695 0.0153532
827.568 0.0196181 0.0177407
827.917 0.0185637 0.0128024
827.917 0.0155502 0.0122695
827.917 0.0150617 0.010688
827.917 0.0150878 0.00878048
827.917 0.0132473 0.00860383
827.917 0.0141877 0.0152022
827.917 0.0141333 0.0181304
828.267 0.0157087 0.014484
828.267 0.0147172 0.0127956
828.267 0.0143848 0.00986549
828.267 0.0129584 0.00780207
828.267 0.0125568 0.00850437
828.267 0.012979 0.0157412
828.267 0.0137497 0.0175906
828.617 0.0146242 0.0155927
828.617 0.0149707 0.0136603
828.617 0.0143471 0.0106884
828.617 0.0136515 0.0088163
828.617 0.0137442 0.0120637
828.617 0.0141092 0.0155275
828.617 0.01438 0.0182757
828.967 0.0136605 0.0160825
828.967 0.013275 0.0138303
828.967 0.0136913 0.0107451
828.967 0.0140374 0.00987541
828.967 0.014301 0.0136976
828.967 0.0145934 0.0163909
828.967 0.0153093 0.0190667
829.317 0.0139765 0.0163987
829.317 0.0133273 0.0131661
829.317 0.0132371 0.0113283
829.317 0.0143899 0.0117113
829.317 0.013464 0.0131688
829.317 0.0131522 0.0148246
829.317 0.0139926 0.0167123
829.667 0.01285 0.0167492
829.667 0.0134811 0.0141944
829.667 0.0165352 0.00928869
829.667 0.0145264 0.0105865
829.667 0.0134377 0.0118914
829.667 0.0138906 0.0139263
829.667 0.0160912 0.0154913
830.017 0.0152176 0.0180047
830.017 0.0183279 0.0153734
830.017 0.0171473 0.00857509
830.017 0.0162259 0.00908679
830.017 0.0136899 0.0102184
830.017 0.0188369 0.01224
830.317 0.0199629 0.0179593
830.317 0.0367154 0.0103149
830.317 0.0307143 0.00928994
830.317 0.0201363 0.00913661
830.317 0.0150057 0.0102352
830.317 0.0275736 0.0128009
830.617 0.0345983 0.0176858
830.617 0.0468794 0.0103998
830.617 0.029428 0.00794903
830.617 0.017407 0.00846555
830.617 0.0207776 0.0106166
830.617 0.0405541 0.0136903
830.617 0.0465979 0.0198004
830.967 0.0338881 0.0139151
830.967 0.012982 0.010317
830.967 0.0212195 0.00853153
830.967 0.0358382 0.010113
830.967 0.0510819 0.0123226
830.967 0.0382859 0.0158621
830.967 0.0188945 0.0173936
831.317 0.0147017 0.0138217
831.317 0.0264041 0.011967
831.317 0.0386929 0.0117348
831.317 0.0403264 0.0115133
831.317 0.0288379 0.0117134
831.317 0.0170675 0.0135722
831.317 0.016396 0.0174159
831.667 0.0193942 0.0135243
831.667 0.0296207 0.0119831
831.667 0.0392209 0.0129851
831.667 0.0224523 0.0104032
831.667 0.0184518 0.0108105
831.667 0.012505 0.0128696
831.667 0.0152176 0.017032
832.017 0.0231491 0.0135857
832.017 0.0257261 0.0125948
832.017 0.0167902 0.0116171
832.017 0.0149707 0.0101031
832.017 0.0133605 0.00988234
832.017 0.0147171 0.0128596
832.017 0.0164207 0.0175265
832.367 0.0198892 0.0132525
832.367 0.022637 0.0127678
832.367 0.0147585 0.0116791
832.367 0.0129457 0.0107312
832.367 0.0114786 0.0103344
832.367 0.0123591 0.012221
832.367 0.0138347 0.0156773
832.717 0.0150868 0.0129062
832.717 0.0168065 0.0120784
832.717 0.0154234 0.012586
832.717 0.0150964 0.0115196
832.717 0.0131722 0.010763
832.717 0.0133389 0.0118635
832.717 0.0133062 0.0148308
833.117 0.0136376 0.0135303
833.117 0.0149743 0.0134684
833.117 0.0141445 0.0133861
833.117 0.0119601 0.0113302
833.117 0.0122582 0.0101337
833.117 0.0128846 0.0101035
833.117 0.013729 0.0110258
833.117 0.0158867 0.0142441
833.117 0.0165873 0.0165108
833.567 0.0173866 0.0147956
833.567 0.0158003 0.0133621
833.567 0.0153757 0.0131352
833.567 0.0146934 0.0114149
833.567 0.0151078 0.0103539
833.567 0.014825 0.00962316
833.567 0.0170204 0.010948
833.567 0.0158774 0.01212
833.567 0.0151871 0.0148938
834.067 0.0164198 0.0146817
834.067 0.0152793 0.0140568
834.067 0.0156319 0.0127175
834.067 0.0154825 0.0118243
834.067 0.0153129 0.0102175
834.067 0.0156588 0.0104595
834.067 0.0166251 0.0100596
834.067 0.0157323 0.00991206
834.067 0.0155399 0.0110518
834.067 0.0156984 0.0116841
834.067 0.0170588 0.0131559
834.667 0.0201932 0.0172635
834.667 0.0178073 0.0159616
834.667 0.0174832 0.0139521
834.667 0.0166393 0.0118724
834.667 0.0155809 0.0121017
834.667 0.0154349 0.0103785
834.667 0.0157651 0.0105629
834.667 0.0156018 0.0100964
834.667 0.016329 0.0111587
834.667 0.0151631 0.0107614
834.667 0.0165485 0.0123756
834.667 0.018682 0.0135024
834.667 0.0220945 0.0153415
834.667 0.0246 0.0166477
835.417 0.0253861 0.0235611
835.417 0.0235924 0.0218699
835.417 0.0260134 0.0179892
835.417 0.0228826 0.0167333
835.417 0.0199963 0.0140917
835.417 0.0181854 0.0127359
835.417 0.0159583 0.0110562
835.417 0.0159231 0.0110913
835.417 0.0170963 0.011301
835.417 0.0182311 0.013962
835.417 0.0224733 0.0161604
835.417 0.0258771 0.0186838
835.417 0.0315634 0.021908
835.417 0.0364743 0.0257838
835.417 0.0424798 0.0300937
836.216 0.0613486 0.0542307
836.216 0.0549689 0.0487836
836.216 0.0506799 0.0451521
836.216 0.0435368 0.0390375
836.216 0.0373463 0.0301528
836.216 0.0297931 0.0242189
836.216 0.0221174 0.0172056
836.216 0.0165611 0.0123515
836.216 0.0164729 0.0133829
836.216 0.0214623 0.0182136
836.216 0.0298331 0.0262346
836.216 0.0381944 0.0351675
836.216 0.0484215 0.0447071
836.216 0.0607108 0.0553328
836.216 0.0723785 0.0658462
836.216 0.0843157 0.0767379
836.966 0.0849686 0.0836103
836.966 0.072674 0.072081
836.966 0.0672238 0.0623216
836.966 0.0536992 0.0498381
836.966 0.0398412 0.0384858
836.966 0.0265434 0.0260049
836.966 0.0170701 0.0150033
836.966 0.0160201 0.015834
836.966 0.0258414 0.0264828
836.966 0.0396343 0.0385618
836.966 0.0551594 0.0530666
836.966 0.07021 0.0670712
836.966 0.086217 0.0821695
837.567 0.0879582 0.0875151
837.567 0.0714895 0.0717028
837.567 0.0563367 0.0565225
837.567 0.0427343 0.0408715
837.567 0.033379 0.0284521
837.567 0.018756 0.0145571
837.567 0.0172374 0.0144176
837.567 0.0281573 0.0268801
837.567 0.0437411 0.0428747
837.567 0.0603967 0.0584909
837.567 0.07694 0.0768407
837.567 0.0939872 0.0929788
838.166 0.0817978 0.0834206
838.166 0.0651719 0.0679208
838.166 0.0506226 0.0528924
838.166 0.0397185 0.0380672
838.166 0.0284464 0.0243521
838.166 0.020593 0.0119717
838.166 0.0211614 0.0135432
838.166 0.0276557 0.0241427
838.166 0.0383333 0.037252
838.166 0.0510988 0.0506327
838.166 0.0658131 0.0644445
838.166 0.0790758 0.0808525
838.766 0.071632 0.0733938
838.766 0.057779 0.0598002
838.766 0.0457809 0.0462735
838.766 0.0356017 0.0332316
838.766 0.0271232 0.020703
838.766 0.0192023 0.0128453
838.766 0.0182831 0.0133048
838.766 0.0250271 0.023074
838.766 0.0344538 0.0348477
838.766 0.0466274 0.0459302
838.766 0.059046 0.0578416
838.766 0.0714443 0.0691273
839.317 0.0441038 0.0446496
839.317 0.0355813 0.0344465
839.317 0.0287028 0.0244135
839.317 0.0224043 0.0158198
839.317 0.0171337 0.0111213
